t,x,y,u
4.999999999999999,9.499999999999999e-06,1.4e-05,1.6110984399331446e-09
4.999999999999999,9.499999999999999e-06,1.45e-05,6.483038752486523e-10
4.999999999999999,9.499999999999999e-06,1.4999999999999999e-05,2.6394117310437106e-10
4.999999999999999,9.499999999999999e-06,1.55e-05,1.285291949340968e-10
4.999999999999999,9.999999999999999e-06,0.0,0.006545744190933854
4.999999999999999,9.999999999999999e-06,5e-07,0.0062947857199692914
4.999999999999999,9.999999999999999e-06,1e-06,0.005781979686422247
4.999999999999999,9.999999999999999e-06,1.5e-06,0.005046596369632435
4.999999999999999,9.999999999999999e-06,2e-06,0.004179196596049794
4.999999999999999,9.999999999999999e-06,2.4999999999999998e-06,0.003285254592780468
4.999999999999999,9.999999999999999e-06,3e-06,0.00245466607992364
4.999999999999999,9.999999999999999e-06,3.5e-06,0.0017463366917690318
4.999999999999999,9.999999999999999e-06,4e-06,0.001185487094593014
4.999999999999999,9.999999999999999e-06,4.5e-06,0.0007697312105299296
4.999999999999999,9.999999999999999e-06,4.9999999999999996e-06,0.00047925494349316064
4.999999999999999,9.999999999999999e-06,5.5e-06,0.00028688885377546646
4.999999999999999,9.999999999999999e-06,6e-06,0.00016553773808947493
4.999999999999999,9.999999999999999e-06,6.5e-06,9.22975548999607e-05
4.999999999999999,9.999999999999999e-06,7e-06,4.984384054404413e-05
4.999999999999999,9.999999999999999e-06,7.499999999999999e-06,2.6128845102887252e-05
4.999999999999999,9.999999999999999e-06,8e-06,1.3323455438215252e-05
4.999999999999999,9.999999999999999e-06,8.5e-06,6.6213240451064554e-06
4.999999999999999,9.999999999999999e-06,9e-06,3.2128636494498934e-06
4.999999999999999,9.999999999999999e-06,9.499999999999999e-06,1.5247347677454297e-06
4.999999999999999,9.999999999999999e-06,9.999999999999999e-06,7.08818500261648e-07
4.999999999999999,9.999999999999999e-06,1.05e-05,3.2325863705290724e-07
4.999999999999999,9.999999999999999e-06,1.1e-05,1.4482019227443082e-07
4.999999999999999,9.999999999999999e-06,1.15e-05,6.381430091990173e-08
4.999999999999999,9.999999999999999e-06,1.2e-05,2.7689937014959265e-08
4.999999999999999,9.999999999999999e-06,1.2499999999999999e-05,1.184425833694886e-08
4.999999999999999,9.999999999999999e-06,1.3e-05,4.999274822112081e-09
4.999999999999999,9.999999999999999e-06,1.35e-05,2.084101733766969e-09
4.999999999999999,9.999999999999999e-06,1.4e-05,8.589101000091697e-10
4.999999999999999,9.999999999999999e-06,1.45e-05,3.507544355319913e-10
4.999999999999999,9.999999999999999e-06,1.4999999999999999e-05,1.4489038620308344e-10
4.999999999999999,9.999999999999999e-06,1.55e-05,7.150183778233665e-11
4.999999999999999,1.05e-05,0.0,0.0022261796482939762
4.999999999999999,1.05e-05,5e-07,0.002143692286216544
4.999999999999999,1.05e-05,1e-06,0.0019747258523465207
4.999999999999999,1.05e-05,1.5e-06,0.001731614708098442
4.999999999999999,1.05e-05,2e-06,0.0014435040573030323
4.999999999999999,1.05e-05,2.4999999999999998e-06,0.0011446227578105852
4.999999999999999,1.05e-05,3e-06,0.0008644991801370592
4.999999999999999,1.05e-05,3.5e-06,0.0006229697998933798
4.999999999999999,1.05e-05,4e-06,0.0004291656825167012
4.999999999999999,1.05e-05,4.5e-06,0.0002832522701160244
4.999999999999999,1.05e-05,4.9999999999999996e-06,0.00017951156575480727
4.999999999999999,1.05e-05,5.5e-06,0.00010949055648200518
4.999999999999999,1.05e-05,6e-06,6.441857749914542e-05
4.999999999999999,1.05e-05,6.5e-06,3.6639998448496976e-05
4.999999999999999,1.05e-05,7e-06,2.0189902733467442e-05
4.999999999999999,1.05e-05,7.499999999999999e-06,1.0800196817984877e-05
4.999999999999999,1.05e-05,8e-06,5.619382372212479e-06
4.999999999999999,1.05e-05,8.5e-06,2.84905536834201e-06
4.999999999999999,1.05e-05,9e-06,1.4099999505437967e-06
4.999999999999999,1.05e-05,9.499999999999999e-06,6.822578412988502e-07
4.999999999999999,1.05e-05,9.999999999999999e-06,3.2325863705290724e-07
4.999999999999999,1.05e-05,1.05e-05,1.5019023206973182e-07
4.999999999999999,1.05e-05,1.1e-05,6.851717055649768e-08
4.999999999999999,1.05e-05,1.15e-05,3.0729808635470973e-08
4.999999999999999,1.05e-05,1.2e-05,1.356506312976016e-08
4.999999999999999,1.05e-05,1.2499999999999999e-05,5.899952916962319e-09
4.999999999999999,1.05e-05,1.3e-05,2.5308701543724408e-09
4.999999999999999,1.05e-05,1.35e-05,1.071730849343709e-09
4.999999999999999,1.05e-05,1.4e-05,4.4843935772602264e-10
4.999999999999999,1.05e-05,1.45e-05,1.8584726158857028e-10
4.999999999999999,1.05e-05,1.4999999999999999e-05,7.789509323201784e-11
4.999999999999999,1.05e-05,1.55e-05,3.895498722256386e-11
4.999999999999999,1.1e-05,0.0,0.0007492351013729944
4.999999999999999,1.1e-05,5e-07,0.0007225428775132532
4.999999999999999,1.1e-05,1e-06,0.0006677170105000919
4.999999999999999,1.1e-05,1.5e-06,0.0005885097979601295
4.999999999999999,1.1e-05,2e-06,0.000494093810236844
4.999999999999999,1.1e-05,2.4999999999999998e-06,0.00039537970060654344
4.999999999999999,1.1e-05,3e-06,0.0003019386156457235
4.999999999999999,1.1e-05,3.5e-06,0.0002203976626184655
4.999999999999999,1.1e-05,4e-06,0.00015404645057920255
4.999999999999999,1.1e-05,4.5e-06,0.00010329657635788387
4.999999999999999,1.1e-05,4.9999999999999996e-06,6.65854956687639e-05
4.999999999999999,1.1e-05,5.5e-06,4.1344590942512476e-05
4.999999999999999,1.1e-05,6e-06,2.4779252827153494e-05
4.999999999999999,1.1e-05,6.5e-06,1.4363489845449355e-05
4.999999999999999,1.1e-05,7e-06,8.068327307123909e-06
4.999999999999999,1.1e-05,7.499999999999999e-06,4.40027329220847e-06
4.999999999999999,1.1e-05,8e-06,2.3341896548320582e-06
4.999999999999999,1.1e-05,8.5e-06,1.2064371414583974e-06
4.999999999999999,1.1e-05,9e-06,6.08554214719313e-07
4.999999999999999,1.1e-05,9.499999999999999e-06,3.0005108725556044e-07
4.999999999999999,1.1e-05,9.999999999999999e-06,1.4482019227443082e-07
4.999999999999999,1.1e-05,1.05e-05,6.851717055649768e-08
4.999999999999999,1.1e-05,1.1e-05,3.181758399874755e-08
4.999999999999999,1.1e-05,1.15e-05,1.451969495809413e-08
4.999999999999999,1.1e-05,1.2e-05,6.518696524298985e-09
4.999999999999999,1.1e-05,1.2499999999999999e-05,2.8822692227863356e-09
4.999999999999999,1.1e-05,1.3e-05,1.2563342844096576e-09
4.999999999999999,1.1e-05,1.35e-05,5.403451207628896e-10
4.999999999999999,1.1e-05,1.4e-05,2.2953126523131476e-10
4.999999999999999,1.1e-05,1.45e-05,9.653180511022602e-11
4.999999999999999,1.1e-05,1.4999999999999999e-05,4.1051810463612594e-11
4.999999999999999,1.1e-05,1.55e-05,2.0803418003451803e-11
4.999999999999999,1.15e-05,0.0,0.0002508664869855428
4.999999999999999,1.15e-05,5e-07,0.00024229187631246045
4.999999999999999,1.15e-05,1e-06,0.00022463141131776
4.999999999999999,1.15e-05,1.5e-06,0.00019900556164372636
4.999999999999999,1.15e-05,2e-06,0.00016826792447368269
4.999999999999999,1.15e-05,2.4999999999999998e-06,0.00013586517860065365
4.999999999999999,1.15e-05,3e-06,0.00010487832546427075
4.999999999999999,1.15e-05,3.5e-06,7.750878408875e-05
4.999999999999999,1.15e-05,4e-06,5.4928135462651404e-05
4.999999999999999,1.15e-05,4.5e-06,3.73905306015577e-05
4.999999999999999,1.15e-05,4.9999999999999996e-06,2.4492338464873165e-05
4.999999999999999,1.15e-05,5.5e-06,1.5466739811384738e-05
4.999999999999999,1.15e-05,6e-06,9.433457022804554e-06
4.999999999999999,1.15e-05,6.5e-06,5.567303848826079e-06
4.999999999999999,1.15e-05,7e-06,3.184970663289033e-06
4.999999999999999,1.15e-05,7.499999999999999e-06,1.7693608878400683e-06
4.999999999999999,1.15e-05,8e-06,9.561288979921152e-07
4.999999999999999,1.15e-05,8.5e-06,5.034021217780033e-07
4.999999999999999,1.15e-05,9e-06,2.5863679828132105e-07
4.999999999999999,1.15e-05,9.499999999999999e-06,1.2986360420839768e-07
4.999999999999999,1.15e-05,9.999999999999999e-06,6.381430091990173e-08
4.999999999999999,1.15e-05,1.05e-05,3.0729808635470973e-08
4.999999999999999,1.15e-05,1.1e-05,1.451969495809413e-08
4.999999999999999,1.15e-05,1.15e-05,6.739425499015325e-09
4.999999999999999,1.15e-05,1.2e-05,3.076354802405672e-09
4.999999999999999,1.15e-05,1.2499999999999999e-05,1.3824461855188354e-09
4.999999999999999,1.15e-05,1.3e-05,6.121805347845468e-10
4.999999999999999,1.15e-05,1.35e-05,2.673779375792264e-10
4.999999999999999,1.15e-05,1.4e-05,1.1529108142088575e-10
4.999999999999999,1.15e-05,1.45e-05,4.9199753020069756e-11
4.999999999999999,1.15e-05,1.4999999999999999e-05,2.122785241094406e-11
4.999999999999999,1.15e-05,1.55e-05,1.0899733135284984e-11
4.999999999999999,1.2e-05,0.0,8.381001160875043e-05
4.999999999999999,1.2e-05,5e-07,8.10619653844739e-05
4.999999999999999,1.2e-05,1e-06,7.538736258122697e-05
4.999999999999999,1.2e-05,1.5e-06,6.711773014774075e-05
4.999999999999999,1.2e-05,2e-06,5.713693554790921e-05
4.999999999999999,1.2e-05,2.4999999999999998e-06,4.653000991007831e-05
4.999999999999999,1.2e-05,3e-06,3.628543711367892e-05
4.999999999999999,1.2e-05,3.5e-06,2.71310153016993e-05
4.999999999999999,1.2e-05,4e-06,1.9478360598064496e-05
4.999999999999999,1.2e-05,4.5e-06,1.3448032397140088e-05
4.999999999999999,1.2e-05,4.9999999999999996e-06,8.943078003314103e-06
4.999999999999999,1.2e-05,5.5e-06,5.738001716445596e-06
4.999999999999999,1.2e-05,6e-06,3.558059405374804e-06
4.999999999999999,1.2e-05,6.5e-06,2.1358872710019654e-06
4.999999999999999,1.2e-05,7e-06,1.2433174033660518e-06
4.999999999999999,1.2e-05,7.499999999999999e-06,7.029685442263161e-07
4.999999999999999,1.2e-05,8e-06,3.866626523189243e-07
4.999999999999999,1.2e-05,8.5e-06,2.0722399667940236e-07
4.999999999999999,1.2e-05,9e-06,1.083683274957773e-07
4.999999999999999,1.2e-05,9.499999999999999e-06,5.5377624151319426e-08
4.999999999999999,1.2e-05,9.999999999999999e-06,2.7689937014959265e-08
4.999999999999999,1.2e-05,1.05e-05,1.356506312976016e-08
4.999999999999999,1.2e-05,1.1e-05,6.518696524298985e-09
4.999999999999999,1.2e-05,1.15e-05,3.076354802405672e-09
4.999999999999999,1.2e-05,1.2e-05,1.4273083197569889e-09
4.999999999999999,1.2e-05,1.2499999999999999e-05,6.516976240813081e-10
4.999999999999999,1.2e-05,1.3e-05,2.931136305481844e-10
4.999999999999999,1.2e-05,1.35e-05,1.29980472009176e-10
4.999999999999999,1.2e-05,1.4e-05,5.688273082089755e-11
4.999999999999999,1.2e-05,1.45e-05,2.4628289793505632e-11
4.999999999999999,1.2e-05,1.4999999999999999e-05,1.0779952601434963e-11
4.999999999999999,1.2e-05,1.55e-05,5.6076138753704206e-12
4.999999999999999,1.2499999999999999e-05,0.0,2.7974247139449852e-05
4.999999999999999,1.2499999999999999e-05,5e-07,2.7093507475465526e-05
4.999999999999999,1.2499999999999999e-05,1e-06,2.527045003228818e-05
4.999999999999999,1.2499999999999999e-05,1.5e-06,2.2602798773487737e-05
4.999999999999999,1.2499999999999999e-05,2e-06,1.9364172187461327e-05
4.999999999999999,1.2499999999999999e-05,2.4999999999999998e-06,1.5895908266651084e-05
4.999999999999999,1.2499999999999999e-05,3e-06,1.2514631486677756e-05
4.999999999999999,1.2499999999999999e-05,3.5e-06,9.459970312690834e-06
4.999999999999999,1.2499999999999999e-05,4e-06,6.874713010146882e-06
4.999999999999999,1.2499999999999999e-05,4.5e-06,4.809645499808791e-06
4.999999999999999,1.2499999999999999e-05,4.9999999999999996e-06,3.244144539094105e-06
4.999999999999999,1.2499999999999999e-05,5.5e-06,2.112876201052584e-06
4.999999999999999,1.2499999999999999e-05,6e-06,1.3307786441660261e-06
4.999999999999999,1.2499999999999999e-05,6.5e-06,8.11841031357648e-07
4.999999999999999,1.2499999999999999e-05,7e-06,4.804430103145675e-07
4.999999999999999,1.2499999999999999e-05,7.499999999999999e-06,2.762367064086145e-07
4.999999999999999,1.2499999999999999e-05,8e-06,1.545389790337638e-07
4.999999999999999,1.2499999999999999e-05,8.5e-06,8.42445896380881e-08
4.999999999999999,1.2499999999999999e-05,9e-06,4.4812812440452625e-08
4.999999999999999,1.2499999999999999e-05,9.499999999999999e-06,2.3291850275841705e-08
4.999999999999999,1.2499999999999999e-05,9.999999999999999e-06,1.184425833694886e-08
4.999999999999999,1.2499999999999999e-05,1.05e-05,5.899952916962319e-09
4.999999999999999,1.2499999999999999e-05,1.1e-05,2.8822692227863356e-09
4.999999999999999,1.2499999999999999e-05,1.15e-05,1.3824461855188354e-09
4.999999999999999,1.2499999999999999e-05,1.2e-05,6.516976240813081e-10
4.999999999999999,1.2499999999999999e-05,1.2499999999999999e-05,3.022452508580552e-10
4.999999999999999,1.2499999999999999e-05,1.3e-05,1.380368387029861e-10
4.999999999999999,1.2499999999999999e-05,1.35e-05,6.213517431988656e-11
4.999999999999999,1.2499999999999999e-05,1.4e-05,2.7592594634215473e-11
4.999999999999999,1.2499999999999999e-05,1.45e-05,1.2119044214337858e-11
4.999999999999999,1.2499999999999999e-05,1.4999999999999999e-05,5.380658570449302e-12
4.999999999999999,1.2499999999999999e-05,1.55e-05,2.8351765349059948e-12
4.999999999999999,1.3e-05,0.0,9.333905953054092e-06
4.999999999999999,1.3e-05,5e-07,9.051361357445718e-06
4.999999999999999,1.3e-05,1e-06,8.46522332699875e-06
4.999999999999999,1.3e-05,1.5e-06,7.604258143257472e-06
4.999999999999999,1.3e-05,2e-06,6.5532643802796144e-06
4.999999999999999,1.3e-05,2.4999999999999998e-06,5.419676602321839e-06
4.999999999999999,1.3e-05,3e-06,4.304833006255407e-06
4.999999999999999,1.3e-05,3.5e-06,3.287362065347604e-06
4.999999999999999,1.3e-05,4e-06,2.4162678318103767e-06
4.999999999999999,1.3e-05,4.5e-06,1.711555762275683e-06
4.999999999999999,1.3e-05,4.9999999999999996e-06,1.169934069929296e-06
4.999999999999999,1.3e-05,5.5e-06,7.727803538432033e-07
4.999999999999999,1.3e-05,6e-06,4.939583332536817e-07
4.999999999999999,1.3e-05,6.5e-06,3.0597548526347444e-07
4.999999999999999,1.3e-05,7e-06,1.839365135511332e-07
4.999999999999999,1.3e-05,7.499999999999999e-06,1.0746122289069401e-07
4.999999999999999,1.3e-05,8e-06,6.110058410991838e-08
4.999999999999999,1.3e-05,8.5e-06,3.385647796440025e-08
4.999999999999999,1.3e-05,9e-06,1.8306986723964078e-08
4.999999999999999,1.3e-05,9.499999999999999e-06,9.672236825091285e-09
4.999999999999999,1.3e-05,9.999999999999999e-06,4.999274822112081e-09
4.999999999999999,1.3e-05,1.05e-05,2.5308701543724408e-09
4.999999999999999,1.3e-05,1.1e-05,1.2563342844096576e-09
4.999999999999999,1.3e-05,1.15e-05,6.121805347845468e-10
4.999999999999999,1.3e-05,1.2e-05,2.931136305481844e-10
4.999999999999999,1.3e-05,1.2499999999999999e-05,1.380368387029861e-10
4.999999999999999,1.3e-05,1.3e-05,6.399622809581851e-11
4.999999999999999,1.3e-05,1.35e-05,2.9234257698547145e-11
4.999999999999999,1.3e-05,1.4e-05,1.3170735833806093e-11
4.999999999999999,1.3e-05,1.45e-05,5.867221617562412e-12
4.999999999999999,1.3e-05,1.4999999999999999e-05,2.641907134132208e-12
4.999999999999999,1.3e-05,1.55e-05,1.409831815944218e-12
4.999999999999999,1.35e-05,0.0,3.1138536317678887e-06
4.999999999999999,1.35e-05,5e-07,3.0231002364769764e-06
4.999999999999999,1.35e-05,1e-06,2.834448090830116e-06
4.999999999999999,1.35e-05,1.5e-06,2.5563592597622173e-06
4.999999999999999,1.35e-05,2e-06,2.215158673726905e-06
4.999999999999999,1.35e-05,2.4999999999999998e-06,1.8446930455341582e-06
4.999999999999999,1.35e-05,3e-06,1.4773845864826729e-06
4.999999999999999,1.35e-05,3.5e-06,1.1389617416346418e-06
4.999999999999999,1.35e-05,4e-06,8.460961170376789e-07
4.999999999999999,1.35e-05,4.5e-06,6.063396087496529e-07
4.999999999999999,1.35e-05,4.9999999999999996e-06,4.1968303431279646e-07
4.999999999999999,1.35e-05,5.5e-06,2.809209730935373e-07
4.999999999999999,1.35e-05,6e-06,1.8208277792938635e-07
4.999999999999999,1.35e-05,6.5e-06,1.1443259323471718e-07
4.999999999999999,1.35e-05,7e-06,6.982391783649868e-08
4.999999999999999,1.35e-05,7.499999999999999e-06,4.141975448211062e-08
4.999999999999999,1.35e-05,8e-06,2.3918176628410907e-08
4.999999999999999,1.35e-05,8.5e-06,1.3462435576961347e-08
4.999999999999999,1.35e-05,9e-06,7.395002190385598e-09
4.999999999999999,1.35e-05,9.499999999999999e-06,3.969173184713385e-09
4.999999999999999,1.35e-05,9.999999999999999e-06,2.084101733766969e-09
4.999999999999999,1.35e-05,1.05e-05,1.071730849343709e-09
4.999999999999999,1.35e-05,1.1e-05,5.403451207628896e-10
4.999999999999999,1.35e-05,1.15e-05,2.673779375792264e-10
4.999999999999999,1.35e-05,1.2e-05,1.29980472009176e-10
4.999999999999999,1.35e-05,1.2499999999999999e-05,6.213517431988656e-11
4.999999999999999,1.35e-05,1.3e-05,2.9234257698547145e-11
4.999999999999999,1.35e-05,1.35e-05,1.3549146867767133e-11
4.999999999999999,1.35e-05,1.4e-05,6.191482859033461e-12
4.999999999999999,1.35e-05,1.45e-05,2.7969153830081055e-12
4.999999999999999,1.35e-05,1.4999999999999999e-05,1.2770448505189455e-12
4.999999999999999,1.35e-05,1.55e-05,6.900395389948215e-13
4.999999999999999,1.4e-05,0.0,1.038756936544292e-06
4.999999999999999,1.4e-05,5e-07,1.0095688461366217e-06
4.999999999999999,1.4e-05,1e-06,9.487798419177479e-07
4.999999999999999,1.4e-05,1.5e-06,8.588774593798123e-07
4.999999999999999,1.4e-05,2e-06,7.480493065338444e-07
4.999999999999999,1.4e-05,2.4999999999999998e-06,6.269708117467839e-07
4.999999999999999,1.4e-05,3e-06,5.060143991284677e-07
4.999999999999999,1.4e-05,3.5e-06,3.9358036130868474e-07
4.999999999999999,1.4e-05,4e-06,2.953008511372141e-07
4.999999999999999,1.4e-05,4.5e-06,2.1394489596923968e-07
4.999999999999999,1.4e-05,4.9999999999999996e-06,1.4983805171866198e-07
4.999999999999999,1.4e-05,5.5e-06,1.015609405063308e-07
4.999999999999999,1.4e-05,6e-06,6.670136157626166e-08
4.999999999999999,1.4e-05,6.5e-06,4.249875477246086e-08
4.999999999999999,1.4e-05,7e-06,2.6301879572965432e-08
4.999999999999999,1.4e-05,7.499999999999999e-06,1.5830782045467324e-08
4.999999999999999,1.4e-05,8e-06,9.278011898386875e-09
4.999999999999999,1.4e-05,8.5e-06,5.301134060481464e-09
4.999999999999999,1.4e-05,9e-06,2.956362187868024e-09
4.999999999999999,1.4e-05,9.499999999999999e-06,1.6110984399331446e-09
4.999999999999999,1.4e-05,9.999999999999999e-06,8.589101000091697e-10
4.999999999999999,1.4e-05,1.05e-05,4.4843935772602264e-10
4.999999999999999,1.4e-05,1.1e-05,2.2953126523131476e-10
4.999999999999999,1.4e-05,1.15e-05,1.1529108142088575e-10
4.999999999999999,1.4e-05,1.2e-05,5.688273082089755e-11
4.999999999999999,1.4e-05,1.2499999999999999e-05,2.7592594634215473e-11
4.999999999999999,1.4e-05,1.3e-05,1.3170735833806093e-11
4.999999999999999,1.4e-05,1.35e-05,6.191482859033461e-12
4.999999999999999,1.4e-05,1.4e-05,2.869054786893037e-12
4.999999999999999,1.4e-05,1.45e-05,1.3140009931140484e-12
4.999999999999999,1.4e-05,1.4999999999999999e-05,6.082494239826411e-13
4.999999999999999,1.4e-05,1.55e-05,3.327162269884872e-13
4.999999999999999,1.45e-05,0.0,3.4686402797717566e-07
4.999999999999999,1.45e-05,5e-07,3.374563587317049e-07
4.999999999999999,1.45e-05,1e-06,3.178284290257994e-07
4.999999999999999,1.45e-05,1.5e-06,2.8871116634812127e-07
4.999999999999999,1.45e-05,2e-06,2.526580549902989e-07
4.999999999999999,1.45e-05,2.4999999999999998e-06,2.1304317636212883e-07
4.999999999999999,1.45e-05,3e-06,1.731881765278609e-07
4.999999999999999,1.45e-05,3.5e-06,1.358335320367107e-07
4.999999999999999,1.45e-05,4e-06,1.0287305138388762e-07
4.999999999999999,1.45e-05,4.5e-06,7.530209077362476e-08
4.999999999999999,1.45e-05,4.9999999999999996e-06,5.33284134608003e-08
4.999999999999999,1.45e-05,5.5e-06,3.6577671673804846e-08
4.999999999999999,1.45e-05,6e-06,2.4325219327101428e-08
4.999999999999999,1.45e-05,6.5e-06,1.570256607819851e-08
4.999999999999999,1.45e-05,7e-06,9.85041642037362e-09
4.999999999999999,1.45e-05,7.499999999999999e-06,6.011848628230948e-09
4.999999999999999,1.45e-05,8e-06,3.5737876738336758e-09
4.999999999999999,1.45e-05,8.5e-06,2.071616661879161e-09
4.999999999999999,1.45e-05,9e-06,1.1722888200820725e-09
4.999999999999999,1.45e-05,9.499999999999999e-06,6.483038752486523e-10
4.999999999999999,1.45e-05,9.999999999999999e-06,3.507544355319913e-10
4.999999999999999,1.45e-05,1.05e-05,1.8584726158857028e-10
4.999999999999999,1.45e-05,1.1e-05,9.653180511022602e-11
4.999999999999999,1.45e-05,1.15e-05,4.9199753020069756e-11
4.999999999999999,1.45e-05,1.2e-05,2.4628289793505632e-11
4.999999999999999,1.45e-05,1.2499999999999999e-05,1.2119044214337858e-11
4.999999999999999,1.45e-05,1.3e-05,5.867221617562412e-12
4.999999999999999,1.45e-05,1.35e-05,2.7969153830081055e-12
4.999999999999999,1.45e-05,1.4e-05,1.3140009931140484e-12
4.999999999999999,1.45e-05,1.45e-05,6.100250485841223e-13
4.999999999999999,1.45e-05,1.4999999999999999e-05,2.8623164440933906e-13
4.999999999999999,1.45e-05,1.55e-05,1.5846544048002476e-13
4.999999999999999,1.4999999999999999e-05,0.0,1.1783015780513523e-07
4.999999999999999,1.4999999999999999e-05,5e-07,1.1474507994624086e-07
4.999999999999999,1.4999999999999999e-05,1e-06,1.0829634893490492e-07
4.999999999999999,1.4999999999999999e-05,1.5e-06,9.870121081833243e-08
4.999999999999999,1.4999999999999999e-05,2e-06,8.677024563614542e-08
4.999999999999999,1.4999999999999999e-05,2.4999999999999998e-06,7.358839839488013e-08
4.999999999999999,1.4999999999999999e-05,3e-06,6.023701008377235e-08
4.999999999999999,1.4999999999999999e-05,3.5e-06,4.7623797485198374e-08
4.999999999999999,1.4999999999999999e-05,4e-06,3.6393564684803964e-08
4.999999999999999,1.4999999999999999e-05,4.5e-06,2.6905024568392284e-08
4.999999999999999,1.4999999999999999e-05,4.9999999999999996e-06,1.925962324429952e-08
4.999999999999999,1.4999999999999999e-05,5.5e-06,1.336252946399971e-08
4.999999999999999,1.4999999999999999e-05,6e-06,8.994874083549317e-09
4.999999999999999,1.4999999999999999e-05,6.5e-06,5.880565631418588e-09
4.999999999999999,1.4999999999999999e-05,7e-06,3.737843788971002e-09
4.999999999999999,1.4999999999999999e-05,7.499999999999999e-06,2.312414952383556e-09
4.999999999999999,1.4999999999999999e-05,8e-06,1.393855811309811e-09
4.999999999999999,1.4999999999999999e-05,8.5e-06,8.194818381137503e-10
4.999999999999999,1.4999999999999999e-05,9e-06,4.704206799463301e-10
4.999999999999999,1.4999999999999999e-05,9.499999999999999e-06,2.6394117310437106e-10
4.999999999999999,1.4999999999999999e-05,9.999999999999999e-06,1.4489038620308344e-10
4.999999999999999,1.4999999999999999e-05,1.05e-05,7.789509323201784e-11
4.999999999999999,1.4999999999999999e-05,1.1e-05,4.1051810463612594e-11
4.999999999999999,1.4999999999999999e-05,1.15e-05,2.122785241094406e-11
4.999999999999999,1.4999999999999999e-05,1.2e-05,1.0779952601434963e-11
4.999999999999999,1.4999999999999999e-05,1.2499999999999999e-05,5.380658570449302e-12
4.999999999999999,1.4999999999999999e-05,1.3e-05,2.641907134132208e-12
4.999999999999999,1.4999999999999999e-05,1.35e-05,1.2770448505189455e-12
4.999999999999999,1.4999999999999999e-05,1.4e-05,6.082494239826411e-13
4.999999999999999,1.4999999999999999e-05,1.45e-05,2.8623164440933906e-13
4.999999999999999,1.4999999999999999e-05,1.4999999999999999e-05,1.3612173484620163e-13
4.999999999999999,1.4999999999999999e-05,1.55e-05,7.624790151833414e-14
4.999999999999999,1.55e-05,0.0,4.848142592424441e-08
4.999999999999999,1.55e-05,5e-07,4.725594941078841e-08
4.999999999999999,1.55e-05,1e-06,4.4688254572542595e-08
4.999999999999999,1.55e-05,1.5e-06,4.0855891653939446e-08
4.999999999999999,1.55e-05,2e-06,3.6071202419539526e-08
4.999999999999999,1.55e-05,2.4999999999999998e-06,3.075730471233396e-08
4.999999999999999,1.55e-05,3e-06,2.5340704920113064e-08
4.999999999999999,1.55e-05,3.5e-06,2.0185205584424968e-08
4.999999999999999,1.55e-05,4e-06,1.555578839994059e-08
4.999999999999999,1.55e-05,4.5e-06,1.1607216247235895e-08
4.999999999999999,1.55e-05,4.9999999999999996e-06,8.392702031148406e-09
4.999999999999999,1.55e-05,5.5e-06,5.885678786045275e-09
4.999999999999999,1.55e-05,6e-06,4.006949451153903e-09
4.999999999999999,1.55e-05,6.5e-06,2.650751312110599e-09
4.999999999999999,1.55e-05,7e-06,1.7056374929176562e-09
4.999999999999999,1.55e-05,7.499999999999999e-06,1.0685568929003548e-09
4.999999999999999,1.55e-05,8e-06,6.524309371323768e-10
4.999999999999999,1.55e-05,8.5e-06,3.8862384795212097e-10
4.999999999999999,1.55e-05,9e-06,2.260533360901884e-10
4.999999999999999,1.55e-05,9.499999999999999e-06,1.285291949340968e-10
4.999999999999999,1.55e-05,9.999999999999999e-06,7.150183778233665e-11
4.999999999999999,1.55e-05,1.05e-05,3.895498722256386e-11
4.999999999999999,1.55e-05,1.1e-05,2.0803418003451803e-11
4.999999999999999,1.55e-05,1.15e-05,1.0899733135284984e-11
4.999999999999999,1.55e-05,1.2e-05,5.6076138753704206e-12
4.999999999999999,1.55e-05,1.2499999999999999e-05,2.8351765349059948e-12
4.999999999999999,1.55e-05,1.3e-05,1.409831815944218e-12
4.999999999999999,1.55e-05,1.35e-05,6.900395389948215e-13
4.999999999999999,1.55e-05,1.4e-05,3.327162269884872e-13
4.999999999999999,1.55e-05,1.45e-05,1.5846544048002476e-13
4.999999999999999,1.55e-05,1.4999999999999999e-05,7.624790151833414e-14
4.999999999999999,1.55e-05,1.55e-05,4.312709324475618e-14
5.624999999999999,0.0,0.0,0.9999998827819436
5.624999999999999,0.0,5e-07,0.9999997808897316
5.624999999999999,0.0,1e-06,0.9999994491272951
5.624999999999999,0.0,1.5e-06,0.999998469562962
5.624999999999999,0.0,2e-06,0.9999955944791971
5.624999999999999,0.0,2.4999999999999998e-06,0.9999871225157974
5.624999999999999,0.0,3e-06,0.9999620712209957
5.624999999999999,0.0,3.5e-06,0.999887889386034
5.624999999999999,0.0,4e-06,0.9996685413610765
5.624999999999999,0.0,4.5e-06,0.9990234404307439
5.624999999999999,0.0,4.9999999999999996e-06,0.997144986486128
5.624999999999999,0.0,5.5e-06,0.991751518988836
5.624999999999999,0.0,6e-06,0.9765502169459357
5.624999999999999,0.0,6.5e-06,0.9350364608379558
5.624999999999999,0.0,7e-06,0.8300375090945665
5.624999999999999,0.0,7.499999999999999e-06,0.6137811809512494
5.624999999999999,0.0,8e-06,0.33630684379259534
